2025-11-29 12:12:45.079 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-11-29 13:39:25.007 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:39:25.007 [http-nio-8080-exec-10] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: d751a4f3-0926-c702-6339-d22d53d3ff0f
2025-11-29 13:39:25.018 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:39:25.020 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: 101 错误
2025-11-29 13:39:25.020 [http-nio-8080-exec-1] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:39:25.073 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:39:25.073 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:39:25.075 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:39:25.079 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 4ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:39:25.122 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:39:25.123 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:39:25.125 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:39:25.127 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:39:00","totalVisits":386,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:40:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:40:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:40:00.002928800，文章总数=3
2025-11-29 13:41:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:41:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:41:00.003347，文章总数=3
2025-11-29 13:42:00.001 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:42:00.007 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:42:00.003805700，文章总数=3
2025-11-29 13:42:34.172 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:42:34.172 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:42:34.174 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:42:34.179 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 5ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:42:34.184 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:42:34.186 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: 
2025-11-29 13:42:34.187 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:42:34.190 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 3ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:42:00","totalVisits":387,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:42:38.578 [http-nio-8080-exec-2] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:42:38.578 [http-nio-8080-exec-3] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: d751a4f3-0926-c702-6339-d22d53d3ff0f, 状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:42:52.094 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/api/ws/ai" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:42:52.095 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:42:52.096 [http-nio-8080-exec-5] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: c6790252-a055-5284-7e71-0af47fb3b723
2025-11-29 13:42:52.108 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:42:52.108 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 101 错误
2025-11-29 13:42:52.109 [http-nio-8080-exec-6] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:42:52.160 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:42:52.161 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:42:52.162 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:42:52.166 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 4ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:42:52.170 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:42:52.171 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:42:52.176 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:42:52.178 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:42:00","totalVisits":388,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:43:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:43:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:43:00.002407500，文章总数=3
2025-11-29 13:43:17.353 [http-nio-8080-exec-1] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: c6790252-a055-5284-7e71-0af47fb3b723, 状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:43:17.353 [http-nio-8080-exec-3] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:43:17.970 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求URL: "/api/ws/ai" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:43:17.971 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:43:17.972 [http-nio-8080-exec-2] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: 1c433b68-6725-cb07-5dd1-663bce913cf1
2025-11-29 13:43:17.984 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:43:17.985 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:43:17.986 [http-nio-8080-exec-4] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:43:18.241 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:43:18.241 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:43:18.243 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:43:18.247 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 4ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:43:18.253 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:43:18.253 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:43:18.255 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:43:18.257 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:43:00","totalVisits":389,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:44:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:44:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:44:00.002971200，文章总数=3
2025-11-29 13:44:18.244 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:44:18.244 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:44:18.246 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:44:18.249 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 3ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:44:00","totalVisits":389,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:44:22.019 [http-nio-8080-exec-1] INFO  org.example.handler.AiWebSocketHandler - 收到AI对话请求，会话ID: conv_1764394997969, 消息: 用Three.js创建一个实时交互的3D粒子系统。 要求: 1.通过摄像头检测双手张合控制粒子群的缩放 2.提供U面板可选择爱心/花朵土星/佛像/烟花 3.支持颜色选择器调整粒子颜色	+	 4.粒子需实时响应手势变化 5.界面简洁现代，包含全屏控制按钮, 流式: true
2025-11-29 13:45:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:45:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:45:00.002952，文章总数=3
2025-11-29 13:45:18.243 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:45:18.243 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:45:18.245 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:45:18.247 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:45:00","totalVisits":389,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:46:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:46:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:46:00.002431600，文章总数=3
2025-11-29 13:46:18.243 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:46:18.243 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:46:18.244 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:46:18.245 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:46:00","totalVisits":389,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:47:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:47:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:47:00.002643800，文章总数=3
2025-11-29 13:47:18.243 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:47:18.243 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:47:18.244 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:47:18.246 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:47:00","totalVisits":389,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:48:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:48:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:48:00.002989700，文章总数=3
2025-11-29 13:48:18.241 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:48:18.242 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:48:18.243 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:48:18.245 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:48:00","totalVisits":389,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:49:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:49:00.005 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:49:00.002550700，文章总数=3
2025-11-29 13:49:18.242 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:49:18.242 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:49:18.244 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:49:18.247 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 3ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:49:00","totalVisits":389,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:50:00.001 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 13:50:00.006 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 更新基础信息成功：更新时间=2025-11-29T13:50:00.003307300，文章总数=3
2025-11-29 13:50:18.241 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:18.241 [http-nio-8080-exec-3] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 0ms | 响应结果: 
2025-11-29 13:50:18.243 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:18.245 [http-nio-8080-exec-2] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:50:00","totalVisits":389,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:50:24.921 [http-nio-8080-exec-5] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:50:24.921 [http-nio-8080-exec-4] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: 1c433b68-6725-cb07-5dd1-663bce913cf1, 状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:50:25.388 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/api/ws/ai" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:25.389 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:50:25.390 [http-nio-8080-exec-6] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: a34ab48e-1f30-1840-2073-1065e55d5b45
2025-11-29 13:50:25.400 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:25.401 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:50:25.401 [http-nio-8080-exec-7] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:50:25.593 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:25.594 [http-nio-8080-exec-9] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:50:25.595 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:50:25.599 [http-nio-8080-exec-8] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 4ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:50:25.601 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (OPTIONS) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:25.602 [http-nio-8080-exec-10] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 
2025-11-29 13:50:25.603 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:25.604 [http-nio-8080-exec-1] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:50:00","totalVisits":390,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
2025-11-29 13:50:28.193 [http-nio-8080-exec-2] INFO  org.example.handler.OnlineUserWebSocketHandler - 有一连接关闭！当前在线人数为: 0，关闭状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:50:28.193 [http-nio-8080-exec-3] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已关闭，会话ID: a34ab48e-1f30-1840-2073-1065e55d5b45, 状态: CloseStatus[code=1001, reason=null]
2025-11-29 13:50:28.260 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求URL: "/api/ws/ai" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:28.261 [http-nio-8080-exec-4] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:50:28.262 [http-nio-8080-exec-4] INFO  org.example.handler.AiWebSocketHandler - AI WebSocket连接已建立，会话ID: 76e220ec-4abd-8f89-5b18-a588cb8bee61
2025-11-29 13:50:28.274 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求URL: "/ws/online" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:28.275 [http-nio-8080-exec-5] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 1ms | 响应结果: 101 错误
2025-11-29 13:50:28.275 [http-nio-8080-exec-5] INFO  org.example.handler.OnlineUserWebSocketHandler - 有新连接加入！当前在线人数为: 1
2025-11-29 13:50:28.306 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/increment-visits" (POST) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {"() ":"> {\r\n    // 增加访问量成功后再获取基础数据\r\n    fetchBaseInfo();\r\n  }"}
2025-11-29 13:50:28.310 [http-nio-8080-exec-6] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 4ms | 响应结果: {"code":200,"data":null,"message":"请求成功"}
2025-11-29 13:50:28.316 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求URL: "/base-info/get-info" (GET) | 远程IP地址: 0:0:0:0:0:0:0:1 │ 身份: 未验证 | 请求参数列表: {}
2025-11-29 13:50:28.318 [http-nio-8080-exec-7] INFO  org.example.filter.RequestLogFilter - 请求处理耗时: 2ms | 响应结果: {"code":200,"data":{"startRuntime":"2025-08-08T11:29:00","updateRuntime":"2025-11-29T13:50:00","totalVisits":391,"currentOnline":1,"totalArticles":3},"message":"请求成功"}
